HMDB ID	KEGG ID	reference acc.
HMDB34410	C10077	HMDB0034410
HMDB0034410	C10077	HMDB0034410
HMDB34411	C10515	HMDB0034411
HMDB0034411	C10515	HMDB0034411
HMDB34418	C08833	HMDB0034418
HMDB0034418	C08833	HMDB0034418
HMDB34423	C15793	HMDB0034423
HMDB0034423	C15793	HMDB0034423
HMDB34435	C09644	HMDB0034435
HMDB0034435	C09644	HMDB0034435
HMDB34436	C07593	HMDB0034436
HMDB0034436	C07593	HMDB0034436
HMDB34437	C06588	HMDB0034437
HMDB0034437	C06588	HMDB0034437
HMDB34441	C09996	HMDB0034441
HMDB0034441	C09996	HMDB0034441
HMDB34443	C17811	HMDB0034443
HMDB0034443	C17811	HMDB0034443
HMDB34444	C17810	HMDB0034444
HMDB0034444	C17810	HMDB0034444
HMDB34446	C07733	HMDB0034446
HMDB0034446	C07733	HMDB0034446
HMDB34450	C17002	HMDB0034450
HMDB0034450	C17002	HMDB0034450
HMDB34451	C03425	HMDB0034451
HMDB0034451	C03425	HMDB0034451
HMDB34453	C04486	HMDB0034453
HMDB0034453	C04486	HMDB0034453
HMDB34454	C04485	HMDB0034454
HMDB0034454	C04485	HMDB0034454
HMDB34462	C14718	HMDB0034462
HMDB0034462	C14718	HMDB0034462
HMDB34472	C02008	HMDB0034472
HMDB0034472	C02008	HMDB0034472
HMDB34474	C09517	HMDB0034474
HMDB0034474	C09517	HMDB0034474
HMDB34493	C09801	HMDB0034493
HMDB0034493	C09801	HMDB0034493
HMDB34494	C16752	HMDB0034494
HMDB0034494	C16752	HMDB0034494
HMDB34505	C17419	HMDB0034505
HMDB0034505	C17419	HMDB0034505
HMDB34506	C17422	HMDB0034506
HMDB0034506	C17422	HMDB0034506
HMDB34507	C17423	HMDB0034507
HMDB0034507	C17423	HMDB0034507
HMDB34525	C08931	HMDB0034525
HMDB0034525	C08931	HMDB0034525
HMDB34533	C08984	HMDB0034533
HMDB0034533	C08984	HMDB0034533
HMDB34534	C17543	HMDB0034534
HMDB0034534	C17543	HMDB0034534
HMDB34561	C16947	HMDB0034561
HMDB0034561	C16947	HMDB0034561
HMDB34580	C10865	HMDB0034580
HMDB0034580	C10865	HMDB0034580
HMDB34648	C08980	HMDB0034648
HMDB0034648	C08980	HMDB0034648
HMDB34649	C08983	HMDB0034649
HMDB0034649	C08983	HMDB0034649
HMDB34650	C12081	HMDB0034650
HMDB0034650	C12081	HMDB0034650
HMDB34652	C17420	HMDB0034652
HMDB0034652	C17420	HMDB0034652
HMDB34695	C08796	HMDB0034695
HMDB0034695	C08796	HMDB0034695
HMDB34697	C09839	HMDB0034697
HMDB0034697	C09839	HMDB0034697
HMDB34706	C08795	HMDB0034706
HMDB0034706	C08795	HMDB0034706
HMDB34709	C13746	HMDB0034709
HMDB0034709	C13746	HMDB0034709
HMDB34714	C17493	HMDB0034714
HMDB0034714	C17493	HMDB0034714
HMDB34723	C09404	HMDB0034723
HMDB0034723	C09404	HMDB0034723
HMDB34731	C10826	HMDB0034731
HMDB0034731	C10826	HMDB0034731
HMDB34735	C11887	HMDB0034735
HMDB0034735	C11887	HMDB0034735
HMDB34736	C11882	HMDB0034736
HMDB0034736	C11882	HMDB0034736
HMDB34739	C08505	HMDB0034739
HMDB0034739	C08505	HMDB0034739
HMDB34745	C08945	HMDB0034745
HMDB0034745	C08945	HMDB0034745
HMDB34780	C20203	HMDB0034780
HMDB0034780	C20203	HMDB0034780
HMDB34790	C06262	HMDB0034790
HMDB0034790	C06262	HMDB0034790
HMDB34826	C18368	HMDB0034826
HMDB0034826	C18368	HMDB0034826
HMDB34829	C00094	HMDB0034829
HMDB0034829	C00094	HMDB0034829
HMDB34834	C09306	HMDB0034834
HMDB0034834	C09306	HMDB0034834
HMDB34843	C10501	HMDB0034843
HMDB0034843	C10501	HMDB0034843
HMDB34850	C18867	HMDB0034850
HMDB0034850	C18867	HMDB0034850
HMDB34852	C11125	HMDB0034852
HMDB0034852	C11125	HMDB0034852
HMDB34853	C10914	HMDB0034853
HMDB0034853	C10914	HMDB0034853
HMDB34854	C11035	HMDB0034854
HMDB0034854	C11035	HMDB0034854
HMDB34859	C18442	HMDB0034859
HMDB0034859	C18442	HMDB0034859
HMDB34860	C10990	HMDB0034860
HMDB0034860	C10990	HMDB0034860
HMDB34864	C04720	HMDB0034864
HMDB0034864	C04720	HMDB0034864
HMDB34913	C11494	HMDB0034913
HMDB0034913	C11494	HMDB0034913
HMDB34920	C08637	HMDB0034920
HMDB0034920	C08637	HMDB0034920
HMDB34925	C08934	HMDB0034925
HMDB0034925	C08934	HMDB0034925
HMDB34926	C08933	HMDB0034926
HMDB0034926	C08933	HMDB0034926
HMDB34927	C08794	HMDB0034927
HMDB0034927	C08794	HMDB0034927
HMDB34928	C20242	HMDB0034928
HMDB0034928	C20242	HMDB0034928
HMDB34932	C02344	HMDB0034932
HMDB0034932	C02344	HMDB0034932
HMDB34934	C00844	HMDB0034934
HMDB0034934	C00844	HMDB0034934
HMDB34942	C11673	HMDB0034942
HMDB0034942	C11673	HMDB0034942
HMDB34945	C09189	HMDB0034945
HMDB0034945	C09189	HMDB0034945
HMDB34955	C17565	HMDB0034955
HMDB0034955	C17565	HMDB0034955
HMDB34964	C08623	HMDB0034964
HMDB0034964	C08623	HMDB0034964
HMDB34968	C16927	HMDB0034968
HMDB0034968	C16927	HMDB0034968
HMDB34970	C11391	HMDB0034970
HMDB0034970	C11391	HMDB0034970
HMDB34972	C17125	HMDB0034972
HMDB0034972	C17125	HMDB0034972
HMDB0035614	C01411	HMDB0034976
HMDB34976	C01411	HMDB0034976
HMDB35614	C01411	HMDB0034976
HMDB0034976	C01411	HMDB0034976
HMDB34981	C04273	HMDB0034981
HMDB0034981	C04273	HMDB0034981
HMDB34985	C11387	HMDB0034985
HMDB0034985	C11387	HMDB0034985
HMDB34986	C16958	HMDB0034986
HMDB0034986	C16958	HMDB0034986
HMDB34994	C17544	HMDB0034994
HMDB0034994	C17544	HMDB0034994
HMDB34997	C09723	HMDB0034997
HMDB0034997	C09723	HMDB0034997
HMDB35023	C01470	HMDB0035023
HMDB0035023	C01470	HMDB0035023
HMDB35026	C16945	HMDB0035026
HMDB0035026	C16945	HMDB0035026
HMDB35030	C08325	HMDB0035030
HMDB0035030	C08325	HMDB0035030
HMDB35041	C11865	HMDB0035041
HMDB0035041	C11865	HMDB0035041
HMDB35047	C11859	HMDB0035047
HMDB0035047	C11859	HMDB0035047
HMDB35078	C01499	HMDB0035078
HMDB0035078	C01499	HMDB0035078
HMDB35080	C13715	HMDB0035080
HMDB0035080	C13715	HMDB0035080
HMDB35084	C06394	HMDB0035084
HMDB0035084	C06394	HMDB0035084
HMDB35087	C09839	HMDB0035087
HMDB0035087	C09839	HMDB0035087
HMDB35089	C11383	HMDB0035089
HMDB0035089	C11383	HMDB0035089
HMDB35092	C01499	HMDB0035092
HMDB0035092	C01499	HMDB0035092
HMDB35093	C09849	HMDB0035093
HMDB0035093	C09849	HMDB0035093
HMDB35094	C09849	HMDB0035094
HMDB0035094	C09849	HMDB0035094
HMDB35100	C11938	HMDB0035100
HMDB0035100	C11938	HMDB0035100
HMDB35104	C09662	HMDB0035104
HMDB0035104	C09662	HMDB0035104
HMDB35140	C06082	HMDB0035140
HMDB0035140	C06082	HMDB0035140
HMDB35155	C01500	HMDB0035155
HMDB0035155	C01500	HMDB0035155
HMDB35156	C12294	HMDB0035156
HMDB0035156	C12294	HMDB0035156
HMDB35157	C09861	HMDB0035157
HMDB0035157	C09861	HMDB0035157
HMDB35158	C07271	HMDB0035158
HMDB0035158	C07271	HMDB0035158
HMDB35162	C00843	HMDB0035162
HMDB0035162	C00843	HMDB0035162
HMDB35168	C17642	HMDB0035168
HMDB0035168	C17642	HMDB0035168
HMDB35196	C09209	HMDB0035196
HMDB0035196	C09209	HMDB0035196
HMDB35208	C16753	HMDB0035208
HMDB0035208	C16753	HMDB0035208
HMDB35213	C09904	HMDB0035213
HMDB0035213	C09904	HMDB0035213
HMDB35214	C10343	HMDB0035214
HMDB0035214	C10343	HMDB0035214
HMDB35227	C02287	HMDB0035227
HMDB0035227	C02287	HMDB0035227
HMDB35243	C17268	HMDB0035243
HMDB0035243	C17268	HMDB0035243
HMDB35250	C11939	HMDB0035250
HMDB0035250	C11939	HMDB0035250
HMDB35268	C06578	HMDB0035268
HMDB0035268	C06578	HMDB0035268
HMDB35282	C10822	HMDB0035282
HMDB0035282	C10822	HMDB0035282
HMDB35287	C09652	HMDB0035287
HMDB0035287	C09652	HMDB0035287
HMDB35317	C08582	HMDB0035317
HMDB0035317	C08582	HMDB0035317
HMDB35359	C16843	HMDB0035359
HMDB0035359	C16843	HMDB0035359
HMDB35400	C08464	HMDB0035400
HMDB0035400	C08464	HMDB0035400
HMDB35403	C10460	HMDB0035403
HMDB0035403	C10460	HMDB0035403
HMDB35407	C16949	HMDB0035407
HMDB0035407	C16949	HMDB0035407
HMDB35478	C10283	HMDB0035478
HMDB0035478	C10283	HMDB0035478
HMDB35484	C05619	HMDB0035484
HMDB0035484	C05619	HMDB0035484
HMDB35588	C03951	HMDB0035588
HMDB0035588	C03951	HMDB0035588
HMDB35593	C09715	HMDB0035593
HMDB0035593	C09715	HMDB0035593
HMDB35601	C08490	HMDB0035601
HMDB0035601	C08490	HMDB0035601
HMDB35603	C09132	HMDB0035603
HMDB0035603	C09132	HMDB0035603
HMDB0061794	C09893	HMDB0035604
HMDB35604	C09893	HMDB0035604
HMDB61794	C09893	HMDB0035604
HMDB0035604	C09893	HMDB0035604
HMDB35608	C09788	HMDB0035608
HMDB0035608	C09788	HMDB0035608
HMDB35622	C11408	HMDB0035622
HMDB0035622	C11408	HMDB0035622
HMDB35626	C08760	HMDB0035626
HMDB0035626	C08760	HMDB0035626
HMDB35631	C09690	HMDB0035631
HMDB0035631	C09690	HMDB0035631
HMDB35643	C09730	HMDB0035643
HMDB0035643	C09730	HMDB0035643
HMDB35646	C03173	HMDB0035646
HMDB0035646	C03173	HMDB0035646
HMDB35658	C09880	HMDB0035658
HMDB0035658	C09880	HMDB0035658
HMDB35659	C16459	HMDB0035659
HMDB0035659	C16459	HMDB0035659
HMDB35688	C17277	HMDB0035688
HMDB0035688	C17277	HMDB0035688
HMDB35695	C05918	HMDB0035695
HMDB0035695	C05918	HMDB0035695
HMDB35698	C10682	HMDB0035698
HMDB0035698	C10682	HMDB0035698
HMDB35705	C08609	HMDB0035705
HMDB0035705	C08609	HMDB0035705
HMDB35710	C09066	HMDB0035710
HMDB0035710	C09066	HMDB0035710
HMDB35716	C04371	HMDB0035716
HMDB0035716	C04371	HMDB0035716
HMDB35718	C16974	HMDB0035718
HMDB0035718	C16974	HMDB0035718
HMDB35731	C12486	HMDB0035731
HMDB0035731	C12486	HMDB0035731
HMDB35737	C09885	HMDB0035737
HMDB0035737	C09885	HMDB0035737
HMDB35738	C09885	HMDB0035738
HMDB0035738	C09885	HMDB0035738
HMDB35742	C09286	HMDB0035742
HMDB0035742	C09286	HMDB0035742
HMDB35743	C11941	HMDB0035743
HMDB0035743	C11941	HMDB0035743
HMDB35750	C08991	HMDB0035750
HMDB0035750	C08991	HMDB0035750
HMDB35754	C09709	HMDB0035754
HMDB0035754	C09709	HMDB0035754
HMDB35761	C09884	HMDB0035761
HMDB0035761	C09884	HMDB0035761
HMDB35762	C08304	HMDB0035762
HMDB0035762	C08304	HMDB0035762
HMDB35763	C00553	HMDB0035763
HMDB0035763	C00553	HMDB0035763
HMDB35766	C09836	HMDB0035766
HMDB0035766	C09836	HMDB0035766
HMDB35770	C09840	HMDB0035770
HMDB0035770	C09840	HMDB0035770
HMDB35772	C08773	HMDB0035772
HMDB0035772	C08773	HMDB0035772
HMDB35776	C15858	HMDB0035776
HMDB0035776	C15858	HMDB0035776
HMDB35783	C11390	HMDB0035783
HMDB0035783	C11390	HMDB0035783
HMDB35790	C09394	HMDB0035790
HMDB0035790	C09394	HMDB0035790
HMDB35796	C10080	HMDB0035796
HMDB0035796	C10080	HMDB0035796
HMDB35798	C09711	HMDB0035798
HMDB0035798	C09711	HMDB0035798
HMDB35807	C00887	HMDB0035807
HMDB0035807	C00887	HMDB0035807
HMDB35814	C09489	HMDB0035814
HMDB0035814	C09489	HMDB0035814
HMDB35818	C01411	HMDB0035818
HMDB0035818	C01411	HMDB0035818
HMDB35820	C09848	HMDB0035820
HMDB0035820	C09848	HMDB0035820
HMDB35825	C11396	HMDB0035825
HMDB0035825	C11396	HMDB0035825
HMDB35828	C09490	HMDB0035828
HMDB0035828	C09490	HMDB0035828
HMDB35830	C09780	HMDB0035830
HMDB0035830	C09780	HMDB0035830
HMDB35832	C08608	HMDB0035832
HMDB0035832	C08608	HMDB0035832
HMDB35833	C17073	HMDB0035833
HMDB0035833	C17073	HMDB0035833
HMDB35835	C09685	HMDB0035835
HMDB0035835	C09685	HMDB0035835
HMDB35836	C08611	HMDB0035836
HMDB0035836	C08611	HMDB0035836
HMDB35837	C16462	HMDB0035837
HMDB0035837	C16462	HMDB0035837
HMDB35841	C17384	HMDB0035841
HMDB0035841	C17384	HMDB0035841
HMDB35842	C09848	HMDB0035842
HMDB0035842	C09848	HMDB0035842
HMDB35851	C09875	HMDB0035851
HMDB0035851	C09875	HMDB0035851
HMDB35857	C08946	HMDB0035857
HMDB0035857	C08946	HMDB0035857
HMDB35858	C08775	HMDB0035858
HMDB0035858	C08775	HMDB0035858
HMDB35873	C10480	HMDB0035873
HMDB0035873	C10480	HMDB0035873
HMDB35889	C17489	HMDB0035889
HMDB0035889	C17489	HMDB0035889
HMDB35896	C09696	HMDB0035896
HMDB0035896	C09696	HMDB0035896
HMDB35906	C09289	HMDB0035906
HMDB0035906	C09289	HMDB0035906
HMDB35915	C07287	HMDB0035915
HMDB0035915	C07287	HMDB0035915
HMDB35920	C08636	HMDB0035920
HMDB0035920	C08636	HMDB0035920
HMDB35921	C03514	HMDB0035921
HMDB0035921	C03514	HMDB0035921
HMDB35922	C08771	HMDB0035922
HMDB0035922	C08771	HMDB0035922
HMDB35924	C19907	HMDB0035924
HMDB0035924	C19907	HMDB0035924
HMDB35934	C09484	HMDB0035934
HMDB0035934	C09484	HMDB0035934
HMDB35984	C08788	HMDB0035984
HMDB0035984	C08788	HMDB0035984
HMDB36004	C17505	HMDB0036004
HMDB0036004	C17505	HMDB0036004
HMDB36006	C10370	HMDB0036006
HMDB0036006	C10370	HMDB0036006
HMDB36009	C10382	HMDB0036009
HMDB0036009	C10382	HMDB0036009
HMDB36061	C17062	HMDB0036061
HMDB0036061	C17062	HMDB0036061
HMDB36062	C17568	HMDB0036062
HMDB0036062	C17568	HMDB0036062
HMDB36066	C09665	HMDB0036066
HMDB0036066	C09665	HMDB0036066
HMDB36071	C16779	HMDB0036071
HMDB0036071	C16779	HMDB0036071
HMDB36074	C08511	HMDB0036074
HMDB0036074	C08511	HMDB0036074
HMDB36076	C20242	HMDB0036076
HMDB0036076	C20242	HMDB0036076
HMDB36079	C18018	HMDB0036079
HMDB0036079	C18018	HMDB0036079
HMDB36080	C11415	HMDB0036080
HMDB0036080	C11415	HMDB0036080
HMDB36081	C19818	HMDB0036081
HMDB0036081	C19818	HMDB0036081
HMDB36082	C11395	HMDB0036082
HMDB0036082	C11395	HMDB0036082
HMDB36086	C09902	HMDB0036086
HMDB0036086	C09902	HMDB0036086
HMDB36089	C09868	HMDB0036089
HMDB0036089	C09868	HMDB0036089
HMDB36096	C16909	HMDB0036096
HMDB0036096	C16909	HMDB0036096
HMDB36100	C03985	HMDB0036100
HMDB0036100	C03985	HMDB0036100
HMDB36101	C11389	HMDB0036101
HMDB0036101	C11389	HMDB0036101
HMDB36102	C11389	HMDB0036102
HMDB0036102	C11389	HMDB0036102
HMDB36103	C16461	HMDB0036103
HMDB0036103	C16461	HMDB0036103
HMDB36113	C20260	HMDB0036113
HMDB0036113	C20260	HMDB0036113
HMDB36115	C09906	HMDB0036115
HMDB0036115	C09906	HMDB0036115
HMDB36130	C09600	HMDB0036130
HMDB0036130	C09600	HMDB0036130
HMDB36154	C19748	HMDB0036154
HMDB0036154	C19748	HMDB0036154
HMDB36155	C16943	HMDB0036155
HMDB0036155	C16943	HMDB0036155
HMDB36156	C09747	HMDB0036156
HMDB0036156	C09747	HMDB0036156
HMDB36157	C02951	HMDB0036157
HMDB0036157	C02951	HMDB0036157
HMDB36163	C16776	HMDB0036163
HMDB0036163	C16776	HMDB0036163
HMDB36164	C09750	HMDB0036164
HMDB0036164	C09750	HMDB0036164
HMDB36197	C09621	HMDB0036197
HMDB0036197	C09621	HMDB0036197
HMDB36198	C09621	HMDB0036198
HMDB0036198	C09621	HMDB0036198
HMDB36216	C13798	HMDB0036216
HMDB0036216	C13798	HMDB0036216
HMDB36217	C04780	HMDB0036217
HMDB0036217	C04780	HMDB0036217
HMDB36232	C00922	HMDB0036232
HMDB0036232	C00922	HMDB0036232
HMDB36328	C20216	HMDB0036328
HMDB0036328	C20216	HMDB0036328
HMDB36364	C09718	HMDB0036364
HMDB0036364	C09718	HMDB0036364
HMDB36408	C10346	HMDB0036408
HMDB0036408	C10346	HMDB0036408
HMDB36413	C09647	HMDB0036413
HMDB0036413	C09647	HMDB0036413
HMDB36423	C09547	HMDB0036423
HMDB0036423	C09547	HMDB0036423
HMDB36443	C17501	HMDB0036443
HMDB0036443	C17501	HMDB0036443
HMDB36456	C09695	HMDB0036456
HMDB0036456	C09695	HMDB0036456
HMDB36458	C01234	HMDB0036458
HMDB0036458	C01234	HMDB0036458
HMDB36460	C08458	HMDB0036460
HMDB0036460	C08458	HMDB0036460
HMDB36461	C16286	HMDB0036461
HMDB0036461	C16286	HMDB0036461
HMDB36467	C09684	HMDB0036467
HMDB0036467	C09684	HMDB0036467
HMDB36470	C09633	HMDB0036470
HMDB0036470	C09633	HMDB0036470
HMDB36491	C08370	HMDB0036491
HMDB0036491	C08370	HMDB0036491
HMDB36557	C01553	HMDB0036557
HMDB0036557	C01553	HMDB0036557
HMDB36559	C06307	HMDB0036559
HMDB0036559	C06307	HMDB0036559
HMDB36560	C09882	HMDB0036560
HMDB0036560	C09882	HMDB0036560
HMDB36562	C09771	HMDB0036562
HMDB0036562	C09771	HMDB0036562
HMDB36565	C12287	HMDB0036565
HMDB0036565	C12287	HMDB0036565
HMDB36566	C08597	HMDB0036566
HMDB0036566	C08597	HMDB0036566
HMDB36574	C19033	HMDB0036574
HMDB0036574	C19033	HMDB0036574
HMDB36576	C01157	HMDB0036576
HMDB0036576	C01157	HMDB0036576
HMDB36578	C17501	HMDB0036578
HMDB0036578	C17501	HMDB0036578
HMDB36579	C09628	HMDB0036579
HMDB0036579	C09628	HMDB0036579
HMDB36583	C11512	HMDB0036583
HMDB0036583	C11512	HMDB0036583
HMDB36587	C08778	HMDB0036587
HMDB0036587	C08778	HMDB0036587
HMDB36590	C08584	HMDB0036590
HMDB0036590	C08584	HMDB0036590
HMDB36591	C01902	HMDB0036591
HMDB0036591	C01902	HMDB0036591
HMDB36592	C12112	HMDB0036592
HMDB0036592	C12112	HMDB0036592
HMDB36595	C10498	HMDB0036595
HMDB0036595	C10498	HMDB0036595
HMDB36599	C08486	HMDB0036599
HMDB0036599	C08486	HMDB0036599
HMDB36600	C09738	HMDB0036600
HMDB0036600	C09738	HMDB0036600
HMDB36616	C10522	HMDB0036616
HMDB0036616	C10522	HMDB0036616
HMDB36619	C10028	HMDB0036619
HMDB0036619	C10028	HMDB0036619
HMDB36620	C10029	HMDB0036620
HMDB0036620	C10029	HMDB0036620
HMDB36626	C02274	HMDB0036626
HMDB0036626	C02274	HMDB0036626
HMDB36627	C20210	HMDB0036627
HMDB0036627	C20210	HMDB0036627
HMDB36630	C10538	HMDB0036630
HMDB0036630	C10538	HMDB0036630
HMDB36631	C10106	HMDB0036631
HMDB0036631	C10106	HMDB0036631
HMDB36632	C10072	HMDB0036632
HMDB0036632	C10072	HMDB0036632
HMDB36633	C10186	HMDB0036633
HMDB0036633	C10186	HMDB0036633
HMDB36634	C01604	HMDB0036634
HMDB0036634	C01604	HMDB0036634
HMDB36641	C09301	HMDB0036641
HMDB0036641	C09301	HMDB0036641
HMDB36643	C09499	HMDB0036643
HMDB0036643	C09499	HMDB0036643
HMDB36648	C09675	HMDB0036648
HMDB0036648	C09675	HMDB0036648
HMDB36651	C17890	HMDB0036651
HMDB0036651	C17890	HMDB0036651
HMDB36656	C15428	HMDB0036656
HMDB0036656	C15428	HMDB0036656
HMDB36677	C09190	HMDB0036677
HMDB0036677	C09190	HMDB0036677
HMDB36680	C16946	HMDB0036680
HMDB0036680	C16946	HMDB0036680
HMDB36688	C09382	HMDB0036688
HMDB0036688	C09382	HMDB0036688
HMDB36692	C09474	HMDB0036692
HMDB0036692	C09474	HMDB0036692
HMDB36698	C09110	HMDB0036698
HMDB0036698	C09110	HMDB0036698
HMDB36699	C05720	HMDB0036699
HMDB0036699	C05720	HMDB0036699
HMDB36700	C09081	HMDB0036700
HMDB0036700	C09081	HMDB0036700
HMDB36716	C09720	HMDB0036716
HMDB0036716	C09720	HMDB0036716
HMDB36727	C11872	HMDB0036727
HMDB0036727	C11872	HMDB0036727
HMDB36728	C11873	HMDB0036728
HMDB0036728	C11873	HMDB0036728
HMDB36735	C07605	HMDB0036735
HMDB0036735	C07605	HMDB0036735
HMDB36763	C11876	HMDB0036763
HMDB0036763	C11876	HMDB0036763
HMDB36766	C17488	HMDB0036766
HMDB0036766	C17488	HMDB0036766
HMDB36767	C17085	HMDB0036767
HMDB0036767	C17085	HMDB0036767
HMDB36768	C16960	HMDB0036768
HMDB0036768	C16960	HMDB0036768
HMDB36769	C16959	HMDB0036769
HMDB0036769	C16959	HMDB0036769
HMDB36771	C09492	HMDB0036771
HMDB0036771	C09492	HMDB0036771
HMDB36789	C16908	HMDB0036789
HMDB0036789	C16908	HMDB0036789
HMDB0061842	C09629	HMDB0036792
HMDB36792	C09629	HMDB0036792
HMDB61842	C09629	HMDB0036792
HMDB0036792	C09629	HMDB0036792
HMDB36811	C09118	HMDB0036811
HMDB0036811	C09118	HMDB0036811
HMDB36819	C04223	HMDB0036819
HMDB0036819	C04223	HMDB0036819
HMDB36827	C09183	HMDB0036827
HMDB0036827	C09183	HMDB0036827
HMDB36836	C09071	HMDB0036836
HMDB0036836	C09071	HMDB0036836
HMDB36837	C17508	HMDB0036837
HMDB0036837	C17508	HMDB0036837
HMDB36838	C08618	HMDB0036838
HMDB0036838	C08618	HMDB0036838
HMDB36845	C11893	HMDB0036845
HMDB0036845	C11893	HMDB0036845
HMDB36860	C07603	HMDB0036860
HMDB0036860	C07603	HMDB0036860
HMDB36861	C07602	HMDB0036861
HMDB0036861	C07602	HMDB0036861
HMDB36862	C07601	HMDB0036862
HMDB0036862	C07601	HMDB0036862
HMDB36868	C08594	HMDB0036868
HMDB0036868	C08594	HMDB0036868
HMDB36869	C08605	HMDB0036869
HMDB0036869	C08605	HMDB0036869
HMDB36888	C08777	HMDB0036888
HMDB0036888	C08777	HMDB0036888
HMDB36895	C06094	HMDB0036895
HMDB0036895	C06094	HMDB0036895
HMDB36896	C02034	HMDB0036896
HMDB0036896	C02034	HMDB0036896
HMDB36909	C14146	HMDB0036909
HMDB0036909	C14146	HMDB0036909
HMDB36924	C08585	HMDB0036924
HMDB0036924	C08585	HMDB0036924
HMDB36925	C08586	HMDB0036925
HMDB0036925	C08586	HMDB0036925
HMDB0112263	C05430	HMDB0036927
HMDB36927	C05430	HMDB0036927
HMDB0036927	C05430	HMDB0036927
HMDB36937	C10433	HMDB0036937
HMDB0036937	C10433	HMDB0036937
HMDB36993	C17518	HMDB0036993
HMDB0036993	C17518	HMDB0036993
HMDB36994	C06075	HMDB0036994
HMDB0036994	C06075	HMDB0036994
HMDB36995	C09898	HMDB0036995
HMDB0036995	C09898	HMDB0036995
HMDB36996	C17517	HMDB0036996
HMDB0036996	C17517	HMDB0036996
HMDB36999	C01951	HMDB0036999
HMDB0036999	C01951	HMDB0036999
HMDB37028	C11647	HMDB0037028
HMDB0037028	C11647	HMDB0037028
HMDB37037	C08765	HMDB0037037
HMDB0037037	C08765	HMDB0037037
HMDB37070	C09678	HMDB0037070
HMDB0037070	C09678	HMDB0037070
HMDB37103	C11861	HMDB0037103
HMDB0037103	C11861	HMDB0037103
HMDB37107	C18325	HMDB0037107
HMDB0037107	C18325	HMDB0037107
HMDB37113	C18487	HMDB0037113
HMDB0037113	C18487	HMDB0037113
HMDB37138	C00897	HMDB0037138
HMDB0037138	C00897	HMDB0037138
HMDB37182	C11624	HMDB0037182
HMDB0037182	C11624	HMDB0037182
HMDB37247	C09832	HMDB0037247
HMDB0037247	C09832	HMDB0037247
HMDB37254	C09751	HMDB0037254
HMDB0037254	C09751	HMDB0037254
HMDB37316	C08650	HMDB0037316
HMDB0037316	C08650	HMDB0037316
HMDB37318	C16978	HMDB0037318
HMDB0037318	C16978	HMDB0037318
HMDB37319	C15531	HMDB0037319
HMDB0037319	C15531	HMDB0037319
HMDB37326	C16309	HMDB0037326
HMDB0037326	C16309	HMDB0037326
HMDB37334	C10191	HMDB0037334
HMDB0037334	C10191	HMDB0037334
HMDB37340	C04608	HMDB0037340
HMDB0037340	C04608	HMDB0037340
HMDB37362	C05623	HMDB0037362
HMDB0037362	C05623	HMDB0037362
HMDB37368	C12638	HMDB0037368
HMDB0037368	C12638	HMDB0037368
HMDB37377	C08598	HMDB0037377
HMDB0037377	C08598	HMDB0037377
HMDB37408	C10109	HMDB0037408
HMDB0037408	C10109	HMDB0037408
HMDB37417	C12629	HMDB0037417
HMDB0037417	C12629	HMDB0037417
HMDB37429	C12249	HMDB0037429
HMDB0037429	C12249	HMDB0037429
HMDB37438	C16981	HMDB0037438
HMDB0037438	C16981	HMDB0037438
HMDB37441	C10098	HMDB0037441
HMDB0037441	C10098	HMDB0037441
HMDB37467	C17441	HMDB0037467
HMDB0037467	C17441	HMDB0037467
HMDB37479	C16417	HMDB0037479
HMDB0037479	C16417	HMDB0037479
HMDB37487	C09830	HMDB0037487
HMDB0037487	C09830	HMDB0037487
HMDB37506	C09826	HMDB0037506
HMDB0037506	C09826	HMDB0037506
HMDB37516	C18203	HMDB0037516
HMDB0037516	C18203	HMDB0037516
HMDB37518	C15437	HMDB0037518
HMDB0037518	C15437	HMDB0037518
HMDB37521	C19214	HMDB0037521
HMDB0037521	C19214	HMDB0037521
HMDB37523	C17498	HMDB0037523
HMDB0037523	C17498	HMDB0037523
HMDB37525	C18137	HMDB0037525
HMDB0037525	C18137	HMDB0037525
HMDB37526	C18138	HMDB0037526
HMDB0037526	C18138	HMDB0037526
HMDB37546	C18140	HMDB0037546
HMDB0037546	C18140	HMDB0037546
HMDB37547	C18205	HMDB0037547
HMDB0037547	C18205	HMDB0037547
HMDB37600	C14476	HMDB0037600
HMDB0037600	C14476	HMDB0037600
HMDB37650	C10223	HMDB0037650
HMDB0037650	C10223	HMDB0037650
HMDB37655	C10237	HMDB0037655
HMDB0037655	C10237	HMDB0037655
HMDB37658	C10222	HMDB0037658
HMDB0037658	C10222	HMDB0037658
HMDB37659	C17626	HMDB0037659
HMDB0037659	C17626	HMDB0037659
HMDB37661	C17625	HMDB0037661
HMDB0037661	C17625	HMDB0037661
HMDB37668	C17629	HMDB0037668
HMDB0037668	C17629	HMDB0037668
HMDB37669	C17633	HMDB0037669
HMDB0037669	C17633	HMDB0037669
HMDB37672	C17631	HMDB0037672
HMDB0037672	C17631	HMDB0037672
HMDB37673	C17632	HMDB0037673
HMDB0037673	C17632	HMDB0037673
HMDB37685	C00547	HMDB0037685
HMDB0037685	C00547	HMDB0037685
HMDB37692	C19807	HMDB0037692
HMDB0037692	C19807	HMDB0037692
HMDB37700	C06360	HMDB0037700
